Album URL,Album Caption,Img URL,Img caption,DON,Notes
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796349&size=full&album=1&collection=823279&parent=72235,"Mann St., Gosford, from Jephson's Cnr.
Digital Order Number: a105298",a105298,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72270,"[Scenes of Hawkesbury River, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796387&size=full&album=1&collection=823283&parent=72270,"The Boatsheds, Hawkesbury River
Digital Order Number: a105337",a105337,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796388&size=full&album=1&collection=823283&parent=72270,"The Boatsheds, Hawkesbury River
Digital Order Number: a105338",a105338,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796389&size=full&album=1&collection=823283&parent=72270,"Hawkesbury River [including Railway Bridge]
Digital Order Number: a105339",a105339,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796390&size=full&album=1&collection=823283&parent=72270,"Grand View of Hawkesbury River, from train
Digital Order Number: a105340",a105340,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796391&size=full&album=1&collection=823283&parent=72270,"Grand View of Hawkesbury River, from train
Digital Order Number: a105341",a105341,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796392&size=full&album=1&collection=823283&parent=72270,"Colo Wharf, Hawkesbury River
Digital Order Number: a105342",a105342,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796394&size=full&album=1&collection=823283&parent=72270,"Sackville Wharf, Hawkesbury River
Digital Order Number: a105344",a105344,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796395&size=full&album=1&collection=823283&parent=72270,"Milson Island, Hawkesbury River
Digital Order Number: a105345",a105345,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796396&size=full&album=1&collection=823283&parent=72270,"Rabbit Island, Hawkesbury River
Digital Order Number: a105346",a105346,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796397&size=full&album=1&collection=823283&parent=72270,"Sentrybox Reach, Hawkesbury River
Digital Order Number: a105347",a105347,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796398&size=full&album=1&collection=823283&parent=72270,"The entrance, Hawkesbury River, from Pt. Wagstaffe, Woy Woy
Digital Order Number: a105348",a105348,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796399&size=full&album=1&collection=823283&parent=72270,"Lion Island and entrance, Hawkesbury River, from Wagstaffe Pt., Woy Woy
Digital Order Number: a105349",a105349,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72267,"[Scenes of Hazelbrook, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796382&size=full&album=1&collection=823282&parent=72267,"Hazelbrook [streetscene]
Digital Order Number: a105332",a105332,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796383&size=full&album=1&collection=823282&parent=72267,"Memorial Tablet, Hazelbrook
Digital Order Number: a105333",a105333,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796384&size=full&album=1&collection=823282&parent=72267,"Hazelbrook [Diggers Bridge]
Digital Order Number: a105334",a105334,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796385&size=full&album=1&collection=823282&parent=72267,"[Lyre Bird's Glen, Hazelbrook]
Digital Order Number: a105335",a105335,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796386&size=full&album=1&collection=823282&parent=72267,"The Sanatorium, Hazelbrook
Digital Order Number: a105336",a105336,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72280,"[Scenes of Hunters Hill, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796412&size=full&album=1&collection=823288&parent=72280,"Mount St. Wharf, Hunters Hill, N.S.W.
Digital Order Number: a105362",a105362,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796413&size=full&album=1&collection=823288&parent=72280,"Avenue Wharf, Hunters Hill, Lane Cove
Digital Order Number: a105363",a105363,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796414&size=full&album=1&collection=823288&parent=72280,"Alexander St. Wharf, Hunters Hill, N.S.W.
Digital Order Number: a105364",a105364,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796415&size=full&album=1&collection=823288&parent=72280,"Alexander St., Hunters Hill
Digital Order Number: a105365",a105365,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796416&size=full&album=1&collection=823288&parent=72280,"Ferry St., Hunters Hill
Digital Order Number: a105366",a105366,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796417&size=full&album=1&collection=823288&parent=72280,"Ferry St., Hunters Hill
Digital Order Number: a105367",a105367,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796418&size=full&album=1&collection=823288&parent=72280,"Lukes Bay, Hunters Hill
Digital Order Number: a105368",a105368,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796419&size=full&album=1&collection=823288&parent=72280,"Lukes Bay, Hunters Hill
Digital Order Number: a105369",a105369,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796412&size=full&album=1&collection=823288&parent=72280,"Mount St. Wharf, Hunters Hill, N.S.W.
Digital Order Number: a105362",a105362,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796413&size=full&album=1&collection=823288&parent=72280,"Avenue Wharf, Hunters Hill, Lane Cove
Digital Order Number: a105363",a105363,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796414&size=full&album=1&collection=823288&parent=72280,"Alexander St. Wharf, Hunters Hill, N.S.W.
Digital Order Number: a105364",a105364,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796415&size=full&album=1&collection=823288&parent=72280,"Alexander St., Hunters Hill
Digital Order Number: a105365",a105365,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796416&size=full&album=1&collection=823288&parent=72280,"Ferry St., Hunters Hill
Digital Order Number: a105366",a105366,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796417&size=full&album=1&collection=823288&parent=72280,"Ferry St., Hunters Hill
Digital Order Number: a105367",a105367,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796418&size=full&album=1&collection=823288&parent=72280,"Lukes Bay, Hunters Hill
Digital Order Number: a105368",a105368,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72951,"[Scenes of industry and town, Lithgow, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796560&size=full&album=1&collection=823306&parent=72951,"State Mine, Lithgow
Digital Order Number: a105511",a105511,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796561&size=full&album=1&collection=823306&parent=72951,"Blast Furnace, Lithgow
Digital Order Number: a105512",a105512,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796562&size=full&album=1&collection=823306&parent=72951,"Brickworks, Lithgow
Digital Order Number: a105513",a105513,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796564&size=full&album=1&collection=823306&parent=72951,"Vale of Clwyd, Lithgow
Digital Order Number: a105515",a105515,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796565&size=full&album=1&collection=823306&parent=72951,"Small Arms Factory, Lithgow
Digital Order Number: a105516",a105516,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796566&size=full&album=1&collection=823306&parent=72951,"Hassan's Walls, Lithgow
Digital Order Number: a105517",a105517,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796567&size=full&album=1&collection=823306&parent=72951,"Hassan's Walls, Lithgow
Digital Order Number: a105518",a105518,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796568&size=full&album=1&collection=823306&parent=72951,"A Mountain Home, Lithgow
Digital Order Number: a105519",a105519,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796569&size=full&album=1&collection=823306&parent=72951,"Water Supply, Lithgow
Digital Order Number: a105520",a105520,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796570&size=full&album=1&collection=823306&parent=72951,"Water Supply, Lithgow
Digital Order Number: a105521",a105521,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796571&size=full&album=1&collection=823306&parent=72951,"Jenolan Caves Rd., Lithgow
Digital Order Number: a105522",a105522,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796572&size=full&album=1&collection=823306&parent=72951,"Main St., Lithgow
Digital Order Number: a105523",a105523,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796573&size=full&album=1&collection=823306&parent=72951,"The Park, Lithgow
Digital Order Number: a105524",a105524,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796574&size=full&album=1&collection=823306&parent=72951,"Hospital, Lithgow
Digital Order Number: a105525",a105525,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796575&size=full&album=1&collection=823306&parent=72951,"St. Paul's Church, Lithgow
Digital Order Number: a105526",a105526,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72301,"[Scenes of Kiama, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796456&size=full&album=1&collection=823291&parent=72301,"The Beach, Kiama
Digital Order Number: a105406",a105406,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796457&size=full&album=1&collection=823291&parent=72301,"View from park, Kiama
Digital Order Number: a105407",a105407,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796458&size=full&album=1&collection=823291&parent=72301,"Pulpit Rock, Kiama
Digital Order Number: a105408",a105408,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796459&size=full&album=1&collection=823291&parent=72301,"Looking south, Kiama
Digital Order Number: a105409",a105409,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72309,"[Scenes of Kogarah, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796465&size=full&album=1&collection=823295&parent=72309,"Railway Parade, Kogarah
Digital Order Number: a105416",a105416,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796466&size=full&album=1&collection=823295&parent=72309,"Railway Parade, Kogarah
Digital Order Number: a105417",a105417,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796467&size=full&album=1&collection=823295&parent=72309,"Fire Station, Kogarah
Digital Order Number: a105418",a105418,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796468&size=full&album=1&collection=823295&parent=72309,"Fire Station, Kogarah
Digital Order Number: a105419",a105419,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796469&size=full&album=1&collection=823295&parent=72309,"Public School, Kogarah
Digital Order Number: a105420",a105420,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796470&size=full&album=1&collection=823295&parent=72309,"St. Patrick's Church, Kogarah
Digital Order Number: a105421",a105421,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796471&size=full&album=1&collection=823295&parent=72309,"Interior, St. Patrick's Church, Kogarah
Digital Order Number: a105422",a105422,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796472&size=full&album=1&collection=823295&parent=72309,"St. Pauls Church, Kogarah
Digital Order Number: a105423",a105423,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796473&size=full&album=1&collection=823295&parent=72309,"Interior, St. Pauls Church, Kogarah
Digital Order Number: a105424",a105424,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796474&size=full&album=1&collection=823295&parent=72309,"Methodist Church, Kogarah
Digital Order Number: a105425",a105425,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796475&size=full&album=1&collection=823295&parent=72309,"Methodist Church, Kogarah
Digital Order Number: a105426",a105426,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796476&size=full&album=1&collection=823295&parent=72309,"Congregational Church, Kogarah
Digital Order Number: a105427",a105427,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796477&size=full&album=1&collection=823295&parent=72309,"St. George Hospital
Digital Order Number: a105428",a105428,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796478&size=full&album=1&collection=823295&parent=72309,"School of Arts, Kogarah
Digital Order Number: a105429",a105429,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72317,"[Scenes of Kurnell coastline, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796482&size=full&album=1&collection=823297&parent=72317,"Coast View
Digital Order Number: a105433",a105433,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796484&size=full&album=1&collection=823297&parent=72317,"Blacksea Point, Kurnell
Digital Order Number: a105435",a105435,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796485&size=full&album=1&collection=823297&parent=72317,"Cape Banks, from Kurnell
Digital Order Number: a105436",a105436,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796486&size=full&album=1&collection=823297&parent=72317,"Kurnell wharf, and Agaves in flower
Digital Order Number: a105437",a105437,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796487&size=full&album=1&collection=823297&parent=72317,"Natural arch and cliffs, Point Solander, Kurnell
Digital Order Number: a105438",a105438,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796488&size=full&album=1&collection=823297&parent=72317,"Vegetation a creek, Kurnell
Digital Order Number: a105439",a105439,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796489&size=full&album=1&collection=823297&parent=72317,"Banksias, Kurnell
Digital Order Number: a105440",a105440,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796490&size=full&album=1&collection=823297&parent=72317,"Ena Gap, Kurnell
Digital Order Number: a105441",a105441,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72322,"[Scenes of La Perouse, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796491&size=full&album=1&collection=823298&parent=72322,"La Perouse, N.S.W. [including boats and boatsheds]
Digital Order Number: a105442",a105442,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796492&size=full&album=1&collection=823298&parent=72322,"La Perouse, N.S.W. [including boats and boatsheds]
Digital Order Number: a105443",a105443,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796493&size=full&album=1&collection=823298&parent=72322,"La Perouse [beachscene including boats and boatsheds]
Digital Order Number: a105444",a105444,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796494&size=full&album=1&collection=823298&parent=72322,"La Perouse [including boats and boatsheds]
Digital Order Number: a105445",a105445,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796495&size=full&album=1&collection=823298&parent=72322,"Botany Heads, La Perouse
Digital Order Number: a105446",a105446,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796496&size=full&album=1&collection=823298&parent=72322,"Congue Beach, La Perouse
Digital Order Number: a105447",a105447,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796498&size=full&album=1&collection=823298&parent=72322,"Bare Island, La Perouse
Digital Order Number: a105449",a105449,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796499&size=full&album=1&collection=823298&parent=72322,"La Perouse Monument, N.S.W.
Digital Order Number: a105450",a105450,
